,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
5310,7400000,"Serenity Avenue, G Block, Vatika India Next, Sector 84, Gurgaon, Delhi NCR",1241,28.40289688,76.97822571,4,3,3,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Near upcoming mall. less than 300 meters from dwarka expressway. Good sunlight in home. 240 Sq yards. First floor. 3 1 BHK. New construction.
                    
                ",5962.933118
5311,7500000,"Sector 85, Gurugram, Haryana, Sector 85, Gurgaon, Delhi NCR",1675,28.405706,76.953427,3,4,,Ready to Move,Resale,,,,,Individual House,"
",4477.61194
5312,5000000,"7th tower 1st floor 101 saviour greensle, Crossings Republik, Ghaziabad, Delhi NCR",1600,28.62978935,77.4338913,3,2,2,Ready to Move,New Property,1,Semi-Furnished,,,Flat,"
",3125
5313,6500000,"Indirapuram, Ghaziabad, Delhi NCR",1200,28.634318,77.361896,2,2,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1200 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",5416.666667
5314,4800000,"1703., Sector 118, Noida, Delhi NCR",1020,28.58416502,77.40649171,2,2,3,Ready to Move,Resale,,,,,Flat,"
",4705.882353
5315,5900000,"g-19 Hari nagar, shiv nagar mother dairy road, Shiv Nagar, New Delhi - West, Delhi NCR",972,28.62880325,77.09585571,3,3,2,Ready to Move,New Property,1,Unfurnished,,Mother dairy,Flat,"
",6069.958848
5316,4500000,"202-d B-10 Udaigiri 2 Sector 34 Noida, Sector 34 Block B, Noida, Delhi NCR",1000,28.58312607,77.35921478,3,2,1,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Property is well ventilated, 2 side open surrounded by big parks , huge parking space, big L shape balcony 30x5 ft. approx, independent terrace. Every room fitted with big wardrobes and vitrified Italian design tiles.
                    
                ",4500
5317,3500000,"Sector 93, Gurgaon, Delhi NCR",810,28.4145784,76.932664,3,2,2,,Resale,,Unfurnished,,,Individual House,"
",4320.987654
5318,3700000,"Flat No 1201, Raj Nagar Extension, Ghaziabad, Delhi NCR",1105,28.7040534,77.4373305,2,2,3,Ready to Move,Resale,12,Semi-Furnished,2,Near Ajnara and markets,Flat,"
                    
                    
                    
                       Premium Construction, Corner Flat, Vaastu, Good Ventillation, Good location
                    
                ",3348.41629
5319,14500000,"Plot no 3, Sector-3, Dwarka, New Delhi - 110075, Sector 3 Dwarka, New Delhi - Dwarka, Delhi NCR",1600,28.60167548,77.04093922,3,2,2,Ready to Move,Resale,,,2,,Individual House,"
                    
                    
                    
                       3 bhk flat for sale sector 3 dwarka
                    
                ",9062.5
5320,4300000,"Dwarka Mor, New Delhi - West, Delhi NCR",950,28.619316,77.033262,3,2,1,Ready to Move,Resale,1,Semi-Furnished,,,Flat,"
",4526.315789
5321,4800000,"New Railway Road, Dayanand Colony, Gurgaon, Dayanand Colony, Gurgaon, Delhi NCR",850,28.47290611,77.02108002,2,2,,Ready to Move,Resale,,Semi-Furnished,,"Mata Chintpurni Mandir, Sector 6,",Flat,"
                    
                    
                    
                       covered Parking, Railway Station 1/2 km, bus stop 200 mtr
                    
                ",5647.058824
5322,3100000,"A2008., Zeta 1, Greater Noida, Delhi NCR",933,28.50772403,77.52093696,2,2,2,Ready to Move,Resale,1,,2,Close to DPS and other Schools,Flat,"
",3322.61522
5323,4500000,"Noida Extension, Greater Noida, Delhi NCR",1125,28.604884,77.425914,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4000
5324,4900000,"Noida Extension, Noida, Delhi NCR",1375,28.572925,77.444175,3,3,3,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Club house view
                    
                ",3563.636364
5325,10500000,"Sector 84, Gurgaon, Delhi NCR",2000,28.410301,76.96257988,3,3,2,Ready to Move,New Property,,,,,Individual House,"
",5250
5326,6500000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1485,28.7040534,77.4373305,3,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 1485 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",4377.104377
5327,7700000,"Chi 5, Greater Noida, Delhi NCR",1735,28.43019427,77.50613308,3,3,4,Ready to Move,Resale,,,,,Individual House,"
",4438.040346
5328,7800000,"Janakpuri, New Delhi - West, Delhi NCR",1000,28.621054,77.0905294,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",7800
5329,6950000,"Vasundhara, Ghaziabad, Delhi NCR",1264,28.657498,77.36476551,2,2,3,Ready to Move,Resale,,,,,Flat,"


                                Your dream of possessing a magnificent abode in the prominent residential areas of Ghaziabad can now be a reality. Available for sale is an impeccably designed 2BHK apartment in Ekdant Dronagiri, Vasundhara. So; without any further delay; have a look at this property and book it right away.Property SpecificationLocated on the 7th floor; this 2BHK apartment facing the west direction is constructed as per the Vaastu guidelines for the overall well-being of the residents. Designed to receive sufficient natural light and cool breeze; this flat offers a serene ambience to live.Semi-furnished; this flat comprises 2 bedrooms adorned with wardrobes, 2 chic bathrooms, 3 balconies, a study room, restful living cum dining room, and an open modular kitchen. The flat is up to date with electrical fixtures like lights and fans so you will not have to worry about fixing the same.Moving on; all the bathrooms are western fashioned and have geyser connecting points. Moreover; one of the bathrooms is attached to a bedroom while the other can be used commonly.Facing the east direction; the wide balconies of this flat are perfect to unwind and enjoy a hot cup of coffee/tea in the morning or in the evening. Two of the balconies are linked with the bedrooms while the 3rd balcony is aligned with the hall.The flooring in all the rooms of this flat is done with vitrified tiles; which are not only durable but elegant too.FacilitiesResidents of this property can be relaxed when it comes to placement of vehicles as both covered and open parking spaces are available for the same. The property is also supported with basic facilities such as 24x7 water supply, power backup, and tight security.Other amenities available here include lift, rainwater harvesting, clubhouse, swimming pool, gymnasium, park, reserved parking, water storage, service/goods lift, visitor parking, banquet hall, piped gas, jogging and strolling track, etc.LocalityOwning this property is completely worthwhile as key conveniences including hospitals, banks, ATMs, etc are accessible at a short distance and one can find malls/supermarkets at a radius of 100m.The well-known Jaipuria School is half a kilometre away so you need not worry about kids’ education. Commuting will not be a concern as Vaishali Metro is nearby and the upcoming metro is also at proximity. 

more

",5498.417722
5330,9500000,"Sector 68, Gurgaon, Delhi NCR",1192,28.386791,77.049466,2,2,,,Resale,,Furnished,,,Flat,"
",7969.798658
5331,17000000,"Janakpuri, New Delhi - West, Delhi NCR",1300,28.621054,77.0905294,3,2,,,Resale,,Semi-Furnished,,,Flat,"
",13076.92308
5332,17500000,"East Of Kailash, New Delhi - South, Delhi NCR",1200,28.5573445,77.2508955,3,2,,Ready to Move,Resale,,Furnished,,,Flat,"
",14583.33333
5333,10500000,"Sector - 102, Gurgaon, Haryana, India., Sector 102, Gurgaon, Delhi NCR",1924,28.4763113,76.9716096,3,3,2,Ready to Move,Resale,1,,0,,Flat,"


                                Amstoria is premium and luxurious integrated township in Gurgaons Sector 102.Gurgaons most exclusive address, Amstoria perfectly matches to the global standards in planning, design, architecture, infrastructure and aesthetics.The township enjoys the benefits of a prime location, excellent connectivity and a pristine environment.The township is ideally located on the proposed 150 mtr wide Northern Periphery Road Dwarka Expressway, which is slated to be the countrys widest expressway.Owing to its location, the township will be minutes away from Indira Gandhi International Airports Term
                            
more

",5457.380457
5334,5300000,"Flat no. 204 2nd Floor Tower E Multistorey Appartmemt  Aditya Urban Casa Sector 78 Noida 201301, Sector 78, Noida, Delhi NCR",1074,28.56452626,77.38370883,2,2,4,Ready to Move,Resale,1,,,Near Sector 76 Metro Station Noida,Flat,"
                    
                    
                    
                       This is 2nd Floor Flat, having plywood modular kitchen, chimney, 2 big almirahs, fans, facing swimming pool, facing East, just few steps from Metro Station, market is just opposite to society gate
                    
                ",4934.823091
5335,2500000,"aditya urban homes, Wave City, Ghaziabad, Delhi NCR",840,28.683082,77.50921,2,2,2,Ready to Move,Resale,1,,7,,Flat,"
",2976.190476
5336,8000000,"Sector 35 Sohna, Gurgaon, Delhi NCR",1350,28.280626,77.057575,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",5925.925926
5337,5500000,"Sector 92, Gurgaon, Delhi NCR",1320,28.414843,76.919821,2,2,3,Ready to Move,Resale,,,,,Flat,"
",4166.666667
5338,10500000,"14., Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",900,28.714832,77.123697,2,2,1,Ready to Move,Resale,1,Furnished,0,Near DC Chowk,Flat,"
                    
                    
                    
                       Opposite RG Complex towers, main road facing
                    
                ",11666.66667
5339,7000000,"Sector 92, Gurgaon, Sector 92, Gurgaon, Delhi NCR",1498,28.417213,76.921636,2,2,2,Ready to Move,Resale,3,,4,20 km from IGI Airport-T3 .4 km from main Delhi-Jaipur railway line.,Flat,"


                                At Navodaya, there will be a clubhouse with gymnasium, swimming pool, tennis & badminton courts, 24 hours power backup in apartments, hi tech security systems, primary schools, food court & restaurants, commercial centre, landscaped lawns.Only 20 of the total area shall be covered while 80 will be open greens.So, what are you waiting for, come home to Navodaya â?? a vision for your futureA 17  acres group housing in sector92, gurgaon. Aimed at providing international quality housing to the executives of imt manesar & peripheral industrial areas of gurgaon including sezs.
                            
more

",4672.897196
5340,4000000,"Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",1080,28.70011412,77.42626251,2,2,2,Ready to Move,Resale,1,,2,"Close Proximity of famous Schools, Metro/Rapid Rail & National Highway",Flat,"
                    
                    
                    
                       Flat is well ventilated & with full of day light. Open demarcated Car parking visible from the balcony.
                    
                ",3703.703704
5341,2500000,"Bhopura, Ghaziabad, Delhi NCR",950,28.701868,77.329172,2,2,,Ready to Move,Resale,,,,,Flat,"
",2631.578947
5342,8000000,"Sahibabad Ghaziabad, Sahibabad, Ghaziabad, Delhi NCR",1600,28.6644882,77.3474938,3,2,2,Ready to Move,Resale,1,,2,Hindon Airport,Flat,"
                    
                    
                    
                       3 BHK flat for sale with modular kitchen and attached bathroom
                    
                ",5000
5343,5500000,"Pocket GH-2, Sector-28, Rohini, Shiv Vihar, Rohini, Sector 28 Rohini, New Delhi - Rohini, Delhi NCR",861,28.747126,77.098444,2,2,,Ready to Move,Resale,2,,,,Flat,"
",6387.921022
5344,5200000,"A24., PI 1 & 2, Greater Noida, Delhi NCR",1600,28.4737345,77.5413219,3,3,4,Ready to Move,Resale,66,,0,Near Eldeco Arcadia Shopping complex.,Flat,"


                                Fully furnished flat with modular kitchen, Fall Ceiling, Bathroom fitted with bathtub and jagquar fittings and AO Smith Geysar.Also includes Puja room, High speed fiber optic connection availability.All rooms fitted with Air conditioners .
                            
more

",3250
